"id","price","city","address","property_size","property_type","air_conditioning","fitness_centre","roof_terrace","parking","swimming_pool","garden","security_system","elevator"
198,"9945000.0","London","Parliament Hill, London, NW3","883","Semi-Detached",False,False,False,False,False,False,False,False
3078,"451333.0","Madrid","28026 Madrid","797.0","Condo/Apartment",True,False,False,False,False,False,False,False
3079,"292551.0","Madrid","28034 Madrid","807.0","Condo/Apartment",False,False,False,True,False,False,False,True
3080,"516586.0","Madrid","28012 Madrid","710.0","Condo/Apartment",False,False,False,False,False,False,False,True
3081,"706907.0","Madrid","28028 Madrid","1292.0","Condo/Apartment",False,False,False,False,False,False,False,True
208,"10237500.0","London","The Bishops Avenue, London","883","Detached",False,False,False,False,False,False,False,False
3083,"152190.0","Madrid","Madrid","646.0","Condo/Apartment",False,False,False,False,False,False,False,False
243,"8769150.0","London","Neville Drive, N2","883","Detached",False,False,False,False,False,False,False,False
3085,"1522570.0","Madrid","Madrid","2368.0","Condo/Apartment",True,False,False,False,False,False,False,True
3086,"1957590.0","Madrid","Madrid","2056.0","Condo/Apartment",True,False,False,False,False,False,False,True
3088,"647092.0","Madrid","Calle de Andrés Tamayo, Andrés Tamayo","1335.0","Condo/Apartment",True,False,False,False,False,False,False,True
3089,"497010.0","Madrid","28053 Madrid","1335.0","Attic",True,False,False,True,False,False,False,True
3090,"368679.0","Madrid","28005 Madrid","657.0","Condo/Apartment",True,False,False,False,False,False,False,True
3091,"598152.0","Madrid","28012 Madrid","1001.0","Condo/Apartment",False,False,True,False,False,False,False,True
3092,"641654.0","Madrid","28040 Madrid","850.0","Condo/Apartment",False,False,False,False,False,False,False,True
3093,"1283309.0","Madrid","28014 Madrid","1615.0","Condo/Apartment",True,False,False,False,False,False,False,True
3094,"250136.0","Madrid","28025 Madrid","807.0","Condo/Apartment",False,False,False,False,False,False,False,False
245,"8775000.0","London","Parliament Hill, London, NW3","883","Semi-Detached",False,False,False,False,False,False,False,False
3096,"456771.0","Madrid","28012 Madrid","872.0","Duplex",False,False,True,False,False,False,False,False
294,"7605000.0","London","South End Road, London","883","Semi-Detached",False,False,False,False,False,False,False,False
3098,"233823.0","Madrid","28053 Madrid","861.0","Condo/Apartment",False,False,False,False,False,False,False,False
3099,"402393.0","Madrid","Madrid","775.0","Condo/Apartment",False,False,False,False,False,False,False,True
3101,"303426.0","Madrid","28039 Madrid","700.0","Condo/Apartment",False,False,False,False,False,False,False,True
3102,"288201.0","Madrid","28025 Madrid","1076.0","Condo/Apartment",False,False,False,False,False,False,False,True
3103,"640567.0","Madrid","28005 Madrid","915.0","Condo/Apartment",False,False,False,False,True,False,False,True
3104,"1576947.0","Madrid","28019 Madrid","1345.0","Condo/Apartment",True,False,False,False,False,False,False,True
3105,"288092.0","Madrid","28017 Madrid","786.0","Condo/Apartment",True,False,False,False,False,False,False,False
3110,"182708.0","Madrid","Madrid","409.0","Condo/Apartment",False,True,False,True,True,False,False,True
3111,"249049.0","Madrid","28027 Madrid","506.0","Condo/Apartment",False,False,False,False,False,False,False,False
3112,"663405.0","Madrid","28007 Madrid","980.0","Condo/Apartment",False,False,True,False,False,False,False,True
3113,"1227844.0","Madrid","28010 Madrid","969.0","Condo/Apartment",True,False,False,False,False,False,False,True
3114,"228385.0","Madrid","28031 Madrid","646.0","Condo/Apartment",True,True,False,True,True,False,False,False
3117,"413160.0","Madrid","Madrid","840.0","Condo/Apartment",True,False,False,False,False,True,False,True
3119,"369767.0","Madrid","28020 Madrid","463.0","Condo/Apartment",False,False,False,False,False,False,False,True
3120,"217510.0","Madrid","28025 Madrid","603.0","Condo/Apartment",True,False,False,False,False,False,False,True
3121,"510061.0","Madrid","28043 Madrid","872.0","Condo/Apartment",True,False,False,False,False,False,False,True
3122,"201197.0","Madrid","28038 Madrid","592.0","Condo/Apartment",True,False,True,False,False,False,False,True
3123,"183796.0","Madrid","28021 Madrid","603.0","Condo/Apartment",False,False,False,False,False,False,False,False
3124,"3806425.0","Madrid","28046 Madrid","3444.0","Condo/Apartment",True,False,False,True,False,False,False,True
3125,"326264.0","Madrid","28018 Madrid","1690.0","Condo/Apartment",True,False,False,True,False,False,False,True
3126,"750409.0","Madrid","28005 Madrid","1044.0","Condo/Apartment",False,False,True,False,False,False,False,True
3127,"390430.0","Madrid","28010 Madrid","409.0","Condo/Apartment",True,False,True,False,False,False,False,True
3128,"1386626.0","Madrid","28012 Madrid","2648.0","Condo/Apartment",True,False,False,False,False,False,False,False
3129,"511148.0","Madrid","28028 Madrid","1001.0","Condo/Apartment",True,False,False,False,False,False,False,True
319,"7546500.0","London","Winnington Road, Hampstead Garden Suburb, N2","883","House",False,False,False,False,False,False,False,False
3130,"2174012.0","Madrid","Calle del Gral. Pardiñas, calle del general pardiñas,snc","2153.0","Condo/Apartment",True,False,False,False,False,False,False,True
3131,"1892337.0","Madrid","8 Calle de Maudes, calle de Maudes,,8","2196.0","Condo/Apartment",True,False,True,True,False,False,False,True
3133,"1283309.0","Madrid","28009 Madrid","1615.0","Condo/Apartment",False,False,False,False,False,False,False,True
3134,"516586.0","Madrid","28031 Madrid","1399.0","Attic",True,False,False,False,True,False,False,True
3135,"783036.0","Madrid","28026 Madrid","1528.0","Condo/Apartment",False,False,False,True,True,False,False,True
3136,"304514.0","Madrid","28041 Madrid","2390.0","House",True,False,False,False,False,False,False,False
3137,"1076674.0","Madrid","28002 Madrid","1658.0","Attic",True,False,False,False,False,False,False,True
3138,"847201.0","Madrid","28050 Madrid","1270.0","Condo/Apartment",True,False,False,True,True,False,False,True
3139,"358891.0","Madrid","28047 Madrid","1195.0","Condo/Apartment",False,False,False,False,False,False,False,True
3140,"1348562.0","Madrid","28009 Madrid","1432.0","Condo/Apartment",False,False,True,False,False,False,False,True
3141,"301251.0","Madrid","28041 Madrid","1130.0","Condo/Apartment",False,False,False,False,False,False,False,True
3142,"750409.0","Madrid","28028 Madrid","1119.0","Condo/Apartment",False,False,False,False,False,False,False,True
326,"7020000.0","London","Winnington Close, Hampstead Garden Suburb, N2","883","House",False,False,False,False,False,False,False,False
328,"7020000.0","London","Winnington Close, Hampstead Garden Suburb","883","Detached",False,False,False,False,False,False,False,False
3145,"500273.0","Madrid","28041 Madrid","1475.0","Condo/Apartment",False,False,False,True,False,False,False,True
3146,"641654.0","Madrid","28009 Madrid","829.0","Condo/Apartment",True,False,False,False,False,False,False,True
340,"6961500.0","London","South Hill Park Gardens, London, NW3","883","Semi-Detached",False,False,False,False,False,False,False,False
3149,"456771.0","Madrid","Madrid","1184.0","Condo/Apartment",True,False,False,True,True,False,False,True
3150,"456771.0","Madrid","Madrid","1184.0","Condo/Apartment",True,False,False,True,True,False,False,True
3151,"1011421.0","Madrid","28055 Madrid","2422.0","Condo/Apartment",True,False,False,True,True,True,False,True
3152,"234911.0","Madrid","28018 Madrid","1690.0","Condo/Apartment",False,False,False,True,False,False,False,True
3153,"329528.0","Madrid","28021 Madrid","883.0","Condo/Apartment",True,False,False,False,True,False,False,True
3154,"565526.0","Madrid","28027 Madrid","1485.0","Condo/Apartment",False,False,False,True,True,False,False,True
3155,"1190867.0","Madrid","28012 Madrid","1528.0","Condo/Apartment",True,False,False,False,False,False,False,True
3156,"815662.0","Madrid","28005 Madrid","1475.0","Condo/Apartment",True,False,True,False,False,False,False,False
3118,"89940.0","Madrid","28004 Madrid","517.0","Condo/Apartment",False,False,False,False,False,False,False,False
3157,"184340.0","Madrid","Madrid","700.0","Condo/Apartment",False,False,False,False,False,False,False,False
3158,"1859710.0","Madrid","28046 Madrid","1335.0","Condo/Apartment",True,False,False,False,False,False,False,False
3159,"630779.0","Madrid","28053 Madrid","1292.0","Condo/Apartment",False,False,False,False,True,False,False,True
3160,"304514.0","Madrid","28017 Madrid","829.0","Condo/Apartment",True,False,False,False,False,False,False,True
3161,"4200000.0","Rome","Largo dell' Olgiata, 15","1000.0","villa",False,False,False,False,True,True,True,True
345,"6961500.0","London","Westmoreland Street, Marylebone, London W1","883","Terraced",False,False,False,False,False,False,False,False
374,"6610500.0","London","Baskerville Road, London, SW18","883","Detached",False,False,False,False,False,False,False,False
3166,"1299000.0","Rome","VIA FRATELLI CERVI","481.0","apartment",False,False,False,False,False,False,True,False
3167,"1300000.0","Rome","Via Della Camilluccia 737","160.0","apartment",False,False,False,False,False,False,True,True
381,"6727500.0","London","The Bishops Avenue, Hampstead Garden Suburb","883","Detached",False,False,False,False,False,False,False,False
455,"5850000.0","London","Winnington Road, Hampstead Garden Suburb, N2","883","House",False,False,False,False,False,False,False,False
3173,"1650000.0","Rome","Largo dell' Olgiata 15","600.0","villa",False,False,False,False,True,True,True,False
3174,"4200000.0","Rome","Largo dell olgiata 15","700.0","villa",False,False,False,False,True,True,True,False
3175,"1800000.0","Rome","Via Gian Domenico Romagnosi, 3","270.0","apartment",False,False,False,False,False,False,True,True
474,"5791500.0","London","Burghley Road, Wimbledon, London, SW19","883","Detached",False,False,False,False,False,False,False,False
517,"5265000.0","London","Pine Grove, Totteridge","883","Detached",False,False,False,False,False,False,False,False
518,"5265000.0","London","Crescent Grove, London","883","Detached",False,False,False,False,False,False,False,False
559,"5259150.0","London","Church Mount, Hampstead Garden Suburb","883","Detached",False,False,False,False,False,False,False,False
682,"1287000.0","London","Oakfield Road, Southgate, London, N14","883","Terraced",False,False,False,False,False,False,False,False
686,"4662450.0","London","South Hill Park, London, NW3","883","Semi-Detached",False,False,False,False,False,False,False,False
687,"4674150.0","London","Brondesbury Park, London, NW6","883","House",False,False,False,False,False,False,False,False
690,"4674150.0","London","Holne Chase, Hampstead Garden Suburb","883","Detached",False,False,False,False,False,False,False,False
708,"4680000.0","London","48 & 50 Brampton Grove, Hendon, London, NW4","883","Detached",False,False,False,False,False,False,False,False
739,"5265000.0","London","St. Peters Road, Twickenham, TW1","883","Detached",False,False,False,False,False,False,False,False
772,"643500.0","London","Killearn Road, London, SE6","883","Terraced",False,False,False,False,False,False,False,False
933,"10237500.0","London","The Bishops Avenue, N2","883","Detached",False,False,False,False,False,False,False,False
820,"6435000.0","London","Upper Terrace, Hampstead, London, NW3","883","End of Terrace",False,False,False,False,False,False,False,False
823,"6435000.0","London","Winnington Road, Hampstead Garden Suburb, N2","883","Detached",False,False,False,False,False,False,False,False
845,"6961500.0","London","Vanbrugh Terrace, London","883","Detached",False,False,False,False,False,False,False,False
862,"7195500.0","London","Milner Street, London, SW3","883","Terraced",False,False,False,False,False,False,False,False
912,"8775000.0","London","Sheldon Avenue, Hampstead Garden Suburb, N6","883","House",False,False,False,False,False,False,False,False
923,"9652500.0","London","West Heath Road, Hampstead/golders Hill Park, NW3","883","Detached",False,False,False,False,False,False,False,False
940,"789750.0","London","Matlock Road, Leytonstone, E10 6BU","883","Terraced",False,False,False,False,False,False,False,False
984,"14040000.0","London","Sheldon Avenue, Highgate, N6","883","House",False,False,False,False,False,False,False,False
999,"17491500.0","London","Hampstead Hill Gardens, Hampstead, London, NW3","883","Detached",False,False,False,False,False,False,False,False
3162,"1120000.0","Rome","Via del Babuino","107.0","apartment",False,False,False,False,False,False,False,False
3163,"3500000.0","Rome","Via Giulia","280.0","apartment",False,False,False,False,False,False,False,False
3291,"5500000.0","Rome","via margutta 53","212.0","apartment",False,False,False,False,False,False,True,False
3315,"2450000.0","Rome","Via di Quarto Annunziata","1836.0","villa",False,False,False,False,True,True,True,False
3268,"1690000.0","Rome","Largo dell'Olgiata","1035.0","villa",False,False,False,False,False,False,False,False
3269,"4300000.0","Rome","Via Delle Isole","450.0","villa",False,False,False,False,False,False,False,False
3270,"9500000.0","Rome","via del Circo Massimo","820.0","villa",False,False,False,False,False,False,False,False
3271,"15000000.0","Rome","via della Camilluccia","2150.0","villa",False,False,False,False,False,False,False,False
3272,"2400000.0","Rome","Largo dell'Olgiata","682.0","villa",False,False,False,False,False,False,False,False
3273,"3400000.0","Rome","Via Papirio Carbone","500.0","villa",False,False,False,False,False,False,False,False
3274,"3700000.0","Rome","Via Frattina","280.0","apartment",False,False,False,False,False,False,False,False
3277,"4000000.0","Rome","Via della Pisana, 1080","2800.0","villa",False,False,False,False,False,False,False,False
3278,"2150000.0","Rome","Via Della Nocetta","600.0","villa",False,False,False,False,False,False,False,False
3332,"1180000.0","Rome","Via Giancarlo Bitossi","264.0","apartment",False,False,False,False,False,True,True,True
3327,"1800000.0","Rome","Via Gian Domenico Romagnosi","274.0","apartment",False,False,False,False,False,False,False,False
3328,"3400000.0","Rome","Via Marocco","440.0","villa",False,False,False,False,False,False,False,False
3333,"2822000.0","Rome","Via Aurelia, 278","300.0","villa",False,False,False,False,False,False,False,False
3335,"1595000.0","Rome","Via Giuseppe Mercalli, 80","285.0","apartment",False,False,False,False,False,False,False,False
3336,"1070000.0","Rome","Via Della Camilluccia","250.0","apartment",False,False,False,False,False,False,False,False
